id,filtered_words,features,label_index
R014,"['community', 'indeed', 'agency', 'least.', 'everybody', 'oil', 'purpose', 'oil', 'true', 'visit.', 'education', 'seek', 'activity', 'interest', 'full.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[70,171,371,765,2561,3163,3614,4506,4687,4934,5530,6035,7066,7188,8089,8110,8174,8993,9462],[3.6516567436233283,4.137164559405029,4.830311739964974,4.137164559405029,3.914021008090819,5.117993812416755,0.6636465161632473,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,6.766785514057298,2.849310271098391,4.270695952029551,4.42484663185681,4.270695952029551,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
F005,"['bed', 'culture', 'phone', 'continue', 'enough', 'member.', 'young', 'modern', 'manage', 'beat', 'market.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,743,1626,2336,2403,2569,2918,4748,5850,7281,7809,7883,7936,8338,8353,8645,9497,9676],[0.691153161953081,3.914021008090819,4.42484663185681,3.914021008090819,4.019381523748645,3.8187108282864943,3.0385522707369192,4.830311739964974,0.691153161953081,0.6832166123573445,4.137164559405029,4.607168188650764,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,4.137164559405029,3.0385522707369192])",0.0
R234,"['send', 'example', 'sign', 'involve', 'behind', 'own.', 'claim', 'necessary', 'report', 'window', 'attention.', 'sing', 'tough', 'card', 'red', 'laugh', 'bed', 'rich.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[52,2144,2403,3614,4346,4506,4687,5442,5447,5523,6271,6451,6505,6756,7066,7098,7813,7979,8203,8937,9462,9497,9606],[4.137164559405029,4.019381523748645,4.019381523748645,0.6636465161632473,4.42484663185681,0.691153161953081,0.691153161953081,5.523458920524919,3.4440173788450834,4.019381523748645,3.914021008090819,3.8187108282864943,4.42484663185681,3.3262343431887,2.849310271098391,3.8187108282864943,5.117993812416755,4.270695952029551,4.607168188650764,3.914021008090819,0.691153161953081,4.137164559405029,4.270695952029551])",1.0
F143,"['upon', 'live', 'democratic', 'smile', 'peace.', 'population', 'analysis', 'provide.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[493,503,533,650,1296,2713,4944,5606,5850,6735,7281,7936,8338,9258],[4.607168188650764,0.691153161953081,4.137164559405029,2.958509563063383,4.607168188650764,3.914021008090819,4.830311739964974,4.270695952029551,0.691153161953081,4.270695952029551,0.6832166123573445,0.691153161953081,0.691153161953081,3.7316994512968646])",0.0
R073,"['kind', 'cause', 'material', 'consumer', 'as.', 'evening', 'white', 'hit', 'quality', 'north.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[316,2802,3231,3506,3614,4506,4687,5286,5843,6035,6044,8252,9034,9144,9462,9475],[4.270695952029551,4.830311739964974,4.270695952029551,4.270695952029551,0.6636465161632473,0.691153161953081,0.691153161953081,4.607168188650764,4.830311739964974,3.383392757028649,4.607168188650764,4.270695952029551,2.8844015909096608,2.7200985396183848,0.691153161953081,3.914021008090819])",1.0
R239,"['step', 'budget', 'turn', 'society', 'fact.', 'discuss', 'summer', 'discussion', 'goal', 'participant', 'line', 'short.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[327,746,1182,1558,3614,3886,4506,4687,4991,5047,5089,5315,5396,9192,9462,9481],[4.270695952029551,5.523458920524919,4.270695952029551,4.607168188650764,1.3272930323264946,4.607168188650764,0.691153161953081,0.691153161953081,2.6330871626287546,2.6902455764687034,4.019381523748645,3.8187108282864943,4.019381523748645,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
F181,"['artist', 'task', 'control', 'fund', 'care', 'course.', 'management', 'safe', 'discuss', 'listen', 'fight', 'avoid', 'increase.', 'want', 'case', 'war.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[429,503,650,1208,1241,1388,2526,3614,4499,4638,5310,5850,6342,6623,6749,7281,7642,7712,7936,8338,8451,8931],[4.42484663185681,0.691153161953081,2.958509563063383,2.661258039595451,3.6516567436233283,4.137164559405029,4.270695952029551,0.6636465161632473,5.117993812416755,4.137164559405029,4.270695952029551,0.691153161953081,4.019381523748645,4.830311739964974,5.117993812416755,0.6832166123573445,4.270695952029551,3.8187108282864943,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681])",0.0
R138,"['outside', 'happen', 'wall', 'trip.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[3556,3614,4506,4687,4704,6404,6865,8568,9462],[2.7826188965997183,0.6636465161632473,0.691153161953081,0.691153161953081,4.270695952029551,3.8187108282864943,5.117993812416755,3.914021008090819,0.691153161953081])",1.0
R172,"['feeling', 'husband', 'score', 'even', 'see', 'wife', 'game.', 'political', 'animal', 'recognize', 'popular', 'material', 'surface', 'moment.', 'health', 'economy', 'become', 'tonight', 'mr', 'else', 'water.', 'much', 'research', 'like', 'baby', 'house', 'significant.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[217,524,613,1348,1927,2126,2647,3021,3231,3330,3389,3614,3935,3973,4096,4506,4687,5034,5354,5498,5836,6148,6406,7090,7208,7281,7360,8171,8805,9034,9144,9432,9462],[3.7316994512968646,3.577548771469606,3.8187108282864943,4.019381523748645,4.607168188650764,5.117993812416755,4.607168188650764,4.270695952029551,4.270695952029551,4.42484663185681,4.42484663185681,0.6636465161632473,3.7316994512968646,5.523458920524919,5.117993812416755,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,4.607168188650764,4.270695952029551,4.019381523748645,4.019381523748645,3.914021008090819,4.019381523748645,0.6832166123573445,4.019381523748645,4.42484663185681,4.607168188650764,2.8844015909096608,2.7200985396183848,4.270695952029551,0.691153161953081])",1.0
R143,"['interesting', 'prepare', 'night', 'entire', 'close.', 'service', 'state', 'four', 'skin', 'us.', 'sister', 'management', 'card', 'case.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[1241,1243,1808,2144,2252,2286,3521,3614,3634,4506,4687,5833,6752,6869,6944,7937,8824,9462,9679],[3.6516567436233283,3.7316994512968646,4.830311739964974,4.019381523748645,4.42484663185681,4.137164559405029,4.019381523748645,0.6636465161632473,4.607168188650764,0.691153161953081,0.691153161953081,3.8187108282864943,4.830311739964974,4.019381523748645,2.8154087194227095,4.830311739964974,4.019381523748645,0.691153161953081,5.523458920524919])",1.0
F166,"['popular', 'difference', 'eat', 'their.', 'road', 'good', 'machine', 'example', 'mouth.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,3184,3283,4108,5725,5850,6148,6168,7276,7281,7866,7936,8040,8338,9606],[0.691153161953081,2.661258039595451,2.7508701982851385,5.117993812416755,4.830311739964974,4.019381523748645,0.691153161953081,4.019381523748645,4.019381523748645,4.42484663185681,0.6832166123573445,3.914021008090819,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551])",0.0
R003,"['within', 'improve', 'market', 'culture.', 'three', 'blood', 'billion', 'gun', 'item', 'east.', 'quickly', 'guess', 'spring', 'fine', 'site', 'officer', 'black.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[258,696,1167,1644,1916,2359,2408,2611,2657,3391,3614,4506,4687,4991,5432,5703,5891,5925,6431,8313,8660,9462,9817],[3.6516567436233283,3.8187108282864943,5.117993812416755,4.42484663185681,3.7316994512968646,3.8187108282864943,4.42484663185681,5.523458920524919,3.7316994512968646,3.8187108282864943,0.6636465161632473,0.691153161953081,0.691153161953081,2.6330871626287546,2.7508701982851385,5.117993812416755,3.7316994512968646,4.42484663185681,4.607168188650764,4.137164559405029,4.019381523748645,0.691153161953081,3.7316994512968646])",1.0
R167,"['future', 'care', 'increase', 'respond', 'interview', 'hold.', 'letter', 'item', 'mrs', 'gas', 'shake.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[23,564,821,1916,2059,2500,3614,4506,4687,5310,5607,6035,6176,6488,7963,9462,9751],[5.523458920524919,3.914021008090819,2.849310271098391,3.7316994512968646,2.6902455764687034,4.607168188650764,0.6636465161632473,0.691153161953081,0.691153161953081,4.270695952029551,4.830311739964974,3.383392757028649,5.117993812416755,3.914021008090819,4.42484663185681,0.691153161953081,4.137164559405029])",1.0
R183,"['right', 'remember', 'relationship', 'year', 'executive.', 'million', 'mission', 'provide', 'possible.', 'writer', 'audience', 'professor.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[751,821,1312,1790,2059,2272,3180,3614,4260,4506,4687,5685,5946,6069,6906,8651,8899,9462],[5.117993812416755,2.849310271098391,4.137164559405029,4.137164559405029,2.6902455764687034,4.42484663185681,4.830311739964974,0.6636465161632473,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.607168188650764,4.270695952029551,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
R238,"['opportunity', 'others', 'fly', 'energy', 'food', 'either.', 'security', 'mother', 'interest', 'may', 'share', 'simply.', 'condition', 'collection', 'lead.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[70,354,816,1020,2227,2634,3614,3947,4506,4687,5328,5944,6940,6976,7386,7632,8209,8307,8653,9160,9462],[3.6516567436233283,4.607168188650764,5.523458920524919,2.5530444549552183,2.7200985396183848,4.137164559405029,0.6636465161632473,4.137164559405029,0.691153161953081,0.691153161953081,3.6516567436233283,4.607168188650764,5.117993812416755,4.42484663185681,5.523458920524919,4.830311739964974,5.117993812416755,3.8187108282864943,4.137164559405029,4.607168188650764,0.691153161953081])",1.0
R041,"['business', 'something', 'meeting', 'car', 'new', 'oil.', 'fish', 'indeed', 'identify', 'administration', 'use.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[20,585,1376,1990,3556,3614,3674,3967,4506,4687,4934,5185,5374,9021,9462,9826],[4.137164559405029,4.270695952029551,3.7316994512968646,5.117993812416755,2.7826188965997183,0.6636465161632473,3.5085558999826545,4.019381523748645,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,3.6516567436233283,4.270695952029551,0.691153161953081,4.270695952029551])",1.0
F237,"['discuss', 'cut', 'paper', 'question', 'mrs.', 'peace', 'fish', 'sing', 'join', 'month', 'young.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,641,1206,1376,2259,2947,3614,5252,5741,5850,6451,6697,7281,7936,8338,8690,8952,9813],[0.691153161953081,4.607168188650764,4.270695952029551,3.7316994512968646,2.8154087194227095,4.607168188650764,0.6636465161632473,5.117993812416755,4.270695952029551,0.691153161953081,3.8187108282864943,4.137164559405029,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819,2.997730276216664])",0.0
R086,"['find', 'general', 'build', 'admit', 'five.', 'reveal', 'painting', 'north', 'two.', 'official', 'growth', 'social', 'control', 'billion', 'wall.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[141,258,320,823,1034,1208,1507,1776,1778,3014,3072,3614,4506,4687,5465,7066,7510,8485,8714,9462],[4.830311739964974,3.6516567436233283,4.270695952029551,3.914021008090819,4.42484663185681,2.661258039595451,5.117993812416755,4.830311739964974,4.270695952029551,4.137164559405029,5.117993812416755,0.6636465161632473,0.691153161953081,0.691153161953081,4.607168188650764,2.849310271098391,3.7316994512968646,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
R240,"['environmental', 'hold', 'war', 'today', 'structure.', 'thank', 'ready', 'paper', 'court.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[481,1687,2389,3614,4506,4687,5392,6027,6557,6944,8690,8719,9462,9806],[5.117993812416755,4.607168188650764,4.137164559405029,0.6636465161632473,0.691153161953081,0.691153161953081,5.117993812416755,4.019381523748645,3.6516567436233283,2.8154087194227095,4.137164559405029,4.137164559405029,0.691153161953081,4.607168188650764])",1.0
R133,"['paper', 'technology', 'something', 'matter', 'source.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1020,1770,2402,3614,3707,4506,4687,6219,8690,9462,9826],[2.5530444549552183,2.958509563063383,4.137164559405029,0.6636465161632473,4.607168188650764,0.691153161953081,0.691153161953081,3.0811118851557153,4.137164559405029,0.691153161953081,4.270695952029551])",1.0
F044,"['lawyer', 'ever', 'full', 'conference.', 'suggest', 'information', 'citizen', 'involve', 'rest', 'in.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[8,503,1898,1936,2708,4377,5594,5850,6271,7281,7816,7936,8190,8338,8897,9021],[4.830311739964974,0.691153161953081,4.42484663185681,4.830311739964974,3.577548771469606,2.60568818844064,3.914021008090819,0.691153161953081,3.914021008090819,0.6832166123573445,4.270695952029551,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,4.270695952029551])",0.0
F125,"['operation', 'read', 'professional', 'ever', 'run', 'young', 'serve.', 'buy', 'number', 'court', 'teacher', 'run', 'really.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[80,266,503,2155,2259,4568,5594,5850,5922,6959,7160,7281,7650,7809,7936,8338,8519,8708,9813],[4.137164559405029,8.03876304749729,0.691153161953081,4.607168188650764,2.8154087194227095,3.6516567436233283,3.914021008090819,0.691153161953081,4.270695952029551,5.523458920524919,5.117993812416755,0.6832166123573445,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.137164559405029,2.997730276216664])",0.0
F165,"['character', 'site', 'mission', 'institution.', 'operation', 'tv', 'east', 'set', 'blue.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,2722,3892,4547,4867,5342,5850,5891,5922,6069,6576,6747,7180,7281,7936,8338],[0.691153161953081,5.117993812416755,2.5530444549552183,4.019381523748645,4.607168188650764,4.019381523748645,0.691153161953081,3.7316994512968646,4.270695952029551,4.607168188650764,4.607168188650764,2.5530444549552183,4.42484663185681,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
F137,"['lose', 'miss', 'visit', 'eight', 'although.', 'several', 'wall', 'change', 'political', 'player', 'fund', 'increase', 'office.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[387,503,698,1071,2918,3935,4422,4638,5850,6404,6604,6852,7281,7765,7936,7963,8338,8482,9227,9676],[3.8187108282864943,0.691153161953081,4.270695952029551,4.270695952029551,3.0385522707369192,3.7316994512968646,4.270695952029551,4.137164559405029,0.691153161953081,3.8187108282864943,3.8187108282864943,5.117993812416755,0.6832166123573445,5.117993812416755,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,4.270695952029551,3.0385522707369192])",0.0
R088,"['billion', 'director', 'action', 'identify', 'range', 'stage', 'ability.', 'break', 'return', 'one', 'how.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[30,165,226,258,635,668,815,1853,3614,3967,4506,4687,6021,6633,7066,9462],[4.270695952029551,4.137164559405029,5.523458920524919,3.6516567436233283,3.8187108282864943,3.8187108282864943,3.914021008090819,4.607168188650764,0.6636465161632473,4.019381523748645,0.691153161953081,0.691153161953081,4.830311739964974,4.137164559405029,2.849310271098391,0.691153161953081])",1.0
R169,"['crime', 'raise', 'soon', 'investment.', 'suffer', 'financial', 'threat', 'vote', 'street.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[731,1020,1041,1734,2227,3527,3614,4506,4687,6135,7407,8070,9214,9372,9462],[4.019381523748645,2.5530444549552183,4.137164559405029,5.523458920524919,2.7200985396183848,5.117993812416755,0.6636465161632473,0.691153161953081,0.691153161953081,4.607168188650764,4.019381523748645,3.8187108282864943,4.607168188650764,4.270695952029551,0.691153161953081])",1.0
R193,"['oil', 'part', 'little', 'house', 'keep.', 'film', 'reach', 'base', 'base', 'television', 'six.', 'whole', 'likely', 'dog', 'politics', 'near', 'billion.', 'dream', 'street', 'perform', 'attack.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[309,627,629,1020,1098,1590,2227,2366,3004,3614,3643,3684,4506,4687,5003,5836,5887,5974,6035,8173,8386,8713,8740,9462,9564,9767],[4.270695952029551,4.019381523748645,5.117993812416755,2.5530444549552183,4.270695952029551,4.42484663185681,2.7200985396183848,4.270695952029551,5.117993812416755,0.6636465161632473,4.830311739964974,3.7316994512968646,0.691153161953081,0.691153161953081,4.019381523748645,4.270695952029551,3.4440173788450834,3.6516567436233283,3.383392757028649,6.6524686863774,3.8187108282864943,3.7316994512968646,4.270695952029551,0.691153161953081,4.270695952029551,4.830311739964974])",1.0
F247,"['set', 'send', 'tree', 'rule.', 'process', 'change', 'tree', 'answer', 'last.', 'born', 'anything', 'around', 'so.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[387,503,1208,1783,2114,3039,3184,3619,5342,5523,5850,5871,6197,7281,7711,7936,8040,8338,9545],[3.8187108282864943,0.691153161953081,2.661258039595451,4.830311739964974,4.270695952029551,5.117993812416755,2.7508701982851385,4.270695952029551,4.019381523748645,4.019381523748645,0.691153161953081,8.274329118810059,3.6516567436233283,0.6832166123573445,5.117993812416755,0.691153161953081,4.137164559405029,0.691153161953081,4.42484663185681])",0.0
R179,"['identify', 'well', 'hope', 'anything', 'number', 'only.', 'various', 'way', 'sister', 'call', 'sport.', 'create', 'want', 'feeling.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[157,1020,1243,1404,2111,2114,2227,3521,3614,3967,4506,4687,5146,5643,6000,6647,7712,8519,9391,9462],[3.5085558999826545,2.5530444549552183,3.7316994512968646,4.270695952029551,5.117993812416755,4.270695952029551,2.7200985396183848,4.019381523748645,0.6636465161632473,4.019381523748645,0.691153161953081,0.691153161953081,4.019381523748645,5.523458920524919,3.914021008090819,4.019381523748645,3.8187108282864943,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
F138,"['perhaps', 'way', 'subject', 'tell.', 'according', 'relate', 'else', 'place', 'clear.', 'condition', 'talk', 'build', 'ground', 'carry', 'form', 'seat.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[454,503,988,1259,1268,1401,2066,3014,5034,5328,5621,5850,6390,6487,7281,7564,7936,8338,8655,8925,9083,9391,9876],[3.5085558999826545,0.691153161953081,3.914021008090819,3.914021008090819,5.117993812416755,4.830311739964974,2.7508701982851385,4.137164559405029,4.019381523748645,3.6516567436233283,3.914021008090819,0.691153161953081,3.7316994512968646,3.7316994512968646,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,4.830311739964974,5.523458920524919,3.914021008090819,2.7508701982851385])",0.0
R017,"['coach', 'short', 'quite', 'measure', 'suggest', 'service.', 'action', 'measure', 'discussion', 'despite.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[528,1262,3514,3614,4221,4330,4506,4687,5315,6056,6633,6944,7816,9462],[9.214336377301528,5.117993812416755,4.42484663185681,0.6636465161632473,5.523458920524919,5.117993812416755,0.691153161953081,0.691153161953081,3.8187108282864943,3.8187108282864943,4.137164559405029,2.8154087194227095,4.270695952029551,0.691153161953081])",1.0
F090,"['hotel', 'night', 'rest', 'above.', 'even', 'painting', 'necessary', 'account', 'record.', 'summer', 'area', 'interview.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,924,1034,1208,2406,2663,2708,3184,5138,5649,5850,6406,6869,7281,7936,7979,8338,9187,9481],[0.691153161953081,4.830311739964974,4.42484663185681,2.661258039595451,4.42484663185681,4.42484663185681,3.577548771469606,2.7508701982851385,5.117993812416755,4.137164559405029,0.691153161953081,4.019381523748645,4.019381523748645,0.6832166123573445,0.691153161953081,4.270695952029551,0.691153161953081,4.137164559405029,4.137164559405029])",0.0
F222,"['check', 'open', 'bill', 'send', 'tend', 'wonder.', 'structure', 'understand', 'theory', 'agency', 'help', 'anything.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,765,1208,1468,1810,2996,3184,3901,5523,5783,5850,6487,7281,7751,7936,8135,8338,8509,9347],[0.691153161953081,4.137164559405029,2.661258039595451,3.914021008090819,4.607168188650764,3.3262343431887,2.7508701982851385,3.914021008090819,4.019381523748645,4.019381523748645,0.691153161953081,3.7316994512968646,0.6832166123573445,5.523458920524919,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919,4.270695952029551])",0.0
R114,"['quickly', 'identify', 'commercial', 'finally.', 'approach', 'people', 'memory', 'better', 'range.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1209,1619,2059,2543,3095,3391,3614,3967,4263,4506,4687,6443,6941,9462],[2.849310271098391,3.4440173788450834,5.117993812416755,2.6902455764687034,3.4440173788450834,4.270695952029551,3.8187108282864943,0.6636465161632473,4.019381523748645,4.607168188650764,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,0.691153161953081])",1.0
F235,"['station', 'catch', 'into.', 'husband', 'position', 'charge', 'message.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[442,503,1339,3486,4921,5850,6812,7055,7208,7281,7936,7949,8338,8415],[5.523458920524919,0.691153161953081,4.42484663185681,2.849310271098391,2.849310271098391,0.691153161953081,4.607168188650764,5.117993812416755,4.019381523748645,0.6832166123573445,0.691153161953081,4.270695952029551,0.691153161953081,3.8187108282864943])",0.0
F185,"['research', 'everybody', 'drive', 'quickly', 'leader', 'certainly.', 'outside', 'interview', 'join', 'together', 'stock', 'skill.', 'fear', 'view', 'above.', 'ever', 'yes', 'marriage', 'meet', 'actually', 'white', 'vote.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,793,1526,2406,2561,3391,4377,5044,5594,5843,5850,6035,6229,6241,6325,6447,6878,7019,7281,7293,7936,8312,8338,8568,8952,9432,9513,9940],[0.691153161953081,4.42484663185681,3.914021008090819,4.42484663185681,3.914021008090819,3.8187108282864943,2.60568818844064,3.914021008090819,3.914021008090819,4.830311739964974,0.691153161953081,3.383392757028649,4.607168188650764,4.270695952029551,4.607168188650764,4.019381523748645,5.117993812416755,4.607168188650764,0.6832166123573445,4.42484663185681,0.691153161953081,4.42484663185681,0.691153161953081,3.914021008090819,3.914021008090819,4.270695952029551,3.914021008090819,4.607168188650764])",0.0
F221,"['save', 'place', 'change', 'officer', 'second', 'opportunity', 'work.', 'many', 'according', 'most.', 'visit', 'minute', 'public', 'worry', 'friend', 'nation.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[360,387,488,503,696,698,1599,1770,2918,3357,4520,5188,5850,6390,6976,7281,7564,7725,7936,8338,8343,9256,9676],[5.117993812416755,3.8187108282864943,4.137164559405029,0.691153161953081,3.8187108282864943,4.270695952029551,4.830311739964974,2.958509563063383,3.0385522707369192,3.914021008090819,4.019381523748645,4.42484663185681,0.691153161953081,3.7316994512968646,4.42484663185681,0.6832166123573445,4.270695952029551,5.523458920524919,0.691153161953081,0.691153161953081,3.7316994512968646,4.137164559405029,3.0385522707369192])",0.0
F054,"['ready', 'reduce', 'administration', 'instead', 'continue.', 'reflect', 'whatever', 'leave.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1769,3892,4527,5185,5321,5850,6221,6557,6747,7281,7695,7936,8159,8338],[0.691153161953081,4.830311739964974,2.5530444549552183,4.42484663185681,4.137164559405029,4.270695952029551,0.691153161953081,5.523458920524919,3.6516567436233283,2.5530444549552183,0.6832166123573445,3.914021008090819,0.691153161953081,4.019381523748645,0.691153161953081])",0.0
R000,"['whose', 'television', 'upon', 'knowledge', 'program.', 'industry', 'quality', 'energy', 'safe', 'particular', 'try', 'between.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1770,3010,3011,3506,3614,4506,4687,4693,6219,6735,7025,7642,7864,8307,8713,8984,9462,9539],[2.958509563063383,4.137164559405029,5.523458920524919,4.270695952029551,0.6636465161632473,0.691153161953081,0.691153161953081,4.019381523748645,3.0811118851557153,4.270695952029551,5.523458920524919,4.270695952029551,3.6516567436233283,3.8187108282864943,3.7316994512968646,4.270695952029551,0.691153161953081,4.607168188650764])",1.0
R178,"['late', 'need', 'government', 'ten.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[2259,3079,3614,4506,4687,4991,5432,6537,9415,9462],[2.8154087194227095,4.42484663185681,0.6636465161632473,0.691153161953081,0.691153161953081,2.6330871626287546,2.7508701982851385,3.914021008090819,5.117993812416755,0.691153161953081])",1.0
F006,"['challenge', 'brother', 'mouth', 'religious', 'rule.', 'little', 'understand', 'go', 'old', 'message.', 'network', 'american', 'six', 'fight', 'yeah', 'create.', 'keep', 'particularly', 'every', 'however', 'foreign.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[291,503,911,1590,2526,3249,3822,4293,4377,5401,5850,5935,6443,6451,6487,6808,7055,7083,7281,7497,7652,7711,7936,8338,9152,9594,9681],[4.42484663185681,0.691153161953081,4.42484663185681,4.42484663185681,4.270695952029551,3.4440173788450834,5.117993812416755,4.137164559405029,2.60568818844064,4.019381523748645,0.691153161953081,4.019381523748645,3.8187108282864943,3.8187108282864943,3.7316994512968646,4.830311739964974,5.117993812416755,4.137164559405029,0.6832166123573445,4.137164559405029,4.42484663185681,5.117993812416755,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,4.137164559405029])",0.0
F174,"['pattern', 'director', 'fly', 'young', 'threat', 'apply.', 'end', 'time', 'everything.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[453,503,617,1392,1853,3892,4442,5850,5944,6747,7281,7809,7936,8070,8157,8338],[3.8187108282864943,0.691153161953081,4.42484663185681,4.830311739964974,4.607168188650764,2.5530444549552183,4.830311739964974,0.691153161953081,4.607168188650764,2.5530444549552183,0.6832166123573445,4.137164559405029,0.691153161953081,3.8187108282864943,4.42484663185681,0.691153161953081])",0.0
R009,"['technology', 'serve', 'offer.', 'red', 'choice', 'whatever.', 'contain', 'watch', 'pick', 'agree', 'mother', 'design.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[52,354,1020,1553,1725,2708,3331,3556,3614,4506,4687,6053,6925,7372,7425,7493,9462],[4.137164559405029,4.607168188650764,2.5530444549552183,5.117993812416755,4.42484663185681,3.577548771469606,5.523458920524919,2.7826188965997183,0.6636465161632473,0.691153161953081,0.691153161953081,3.7316994512968646,4.607168188650764,4.270695952029551,4.830311739964974,4.019381523748645,0.691153161953081])",1.0
R122,"['learn', 'card', 'material', 'gun', 'within.', 'arrive', 'attack', 'image', 'test.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[2144,3231,3614,4295,4506,4687,5303,5693,5967,7391,8313,8960,9034,9144,9462],[4.019381523748645,4.270695952029551,0.6636465161632473,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,4.270695952029551,3.8187108282864943,4.137164559405029,5.117993812416755,2.8844015909096608,2.7200985396183848,0.691153161953081])",1.0
